Spotify ID,Title,Artists,Year,Rank,Genres,Acousticness,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence,Top 50
5OUSPcqhYTOzpbXzoEvKim,The Fighter,Keith Urban Featuring Carrie Underwood,2017,100,"country road, contemporary country, country",0.0304,0.845,0,11,0.197,-5.147,0,0.0525,132.023,4,0.761,1
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,2018,1,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.0332,0.449,8.29E-05,7,0.552,-9.211,1,0.109,77.169,4,0.357,0
0tgVpDi06FyKpA1z0VMD4v,Perfect,One Direction,2016,100,"pop, uk pop",0.163,0.448,0,8,0.106,-6.312,1,0.0232,95.05,3,0.168,1
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha & Florida Georgia Line,2018,3,"dance pop, pop, post-teen pop, contemporary country, country, country pop, country road, modern country rock",0.047,0.783,0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,0
1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello Featuring Young Thug,2017,96,"dance pop, pop, post-teen pop, atl hip hop, atl trap, gangster rap, melodic rap, pop rap, rap, trap",0.184,0.523,3.56E-05,2,0.132,-4.333,1,0.03,104.988,4,0.394,1
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),Post Malone Featuring 21 Savage,2017,56,rap,0.247,0.69,0,11,0.101,-7.956,1,0.164,89.977,4,0.497,1
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),Post Malone Featuring Ty Dolla $ign,2018,6,"dfw rap, melodic rap, rap, hip hop, pop, pop rap, r&b, southern hip hop, trap, trap soul",0.546,0.56,0,8,0.111,-8.094,1,0.105,140.06,4,0.459,0
58q2HKrzhC3ozto2nDdN4z,I Like It,"Cardi B, Bad Bunny & J Balvin",2018,7,"latin, reggaeton, trap latino",0.099,0.726,0,5,0.372,-3.998,0,0.129,136.048,4,0.65,0
6GG73Jik4jUlQCkKg9JuGO,The Middle,"Zedd, Maren Morris & Grey",2018,8,"alternative rock, emo, modern power pop, modern rock, pop punk, pop rock, rock",0.0371,0.849,0,2,0.058,-5.428,1,0.0526,162.152,4,0.903,0
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,Drake,2018,9,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.0589,0.626,6.00E-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,0
3CA9pLiwRIGtUBiMjbZmRw,Nice For What,Drake,2018,11,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.0891,0.909,9.70E-05,8,0.119,-6.474,1,0.0707,93.372,4,0.758,0
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,2018,12,"chicago rap, melodic rap",0.349,0.566,0,6,0.34,-7.23,0,0.2,83.903,4,0.218,0
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,2018,13,"dfw rap, melodic rap, rap",0.331,0.578,0,10,0.135,-5.804,1,0.04,145.038,4,0.341,0
2WP8G2pdddDmnh1xbfKBOI,Finesse,Bruno Mars & Cardi B,2018,14,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.133,0.319,0.000338,0,0.101,-8.152,0,0.0581,94.992,4,0.299,0
0At2qAoaVjIwWNAqrscXli,Boo'd Up,Ella Mai,2018,15,"dance pop, pop, pop r&b, pop rap, r&b, uk contemporary r&b, urban contemporary",0.0862,0.779,0,10,0.078,-5.107,0,0.0531,81.965,4,0.235,0
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,2018,16,"dance pop, pop, uk pop",0.00261,0.7,1.56E-05,9,0.153,-6.021,0,0.0694,116.073,4,0.608,0
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,2018,17,"emo rap, miami hip hop",0.258,0.613,0.00372,8,0.123,-4.88,1,0.145,75.023,4,0.473,0
4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila Cabello,2018,18,"dance pop, pop, post-teen pop",0.181,0.713,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,0.243,0
45Egmo7icyopuzJN0oMEdk,Love Lies (with Normani),Khalid & Normani,2018,19,pop,0.0956,0.648,0,6,0.134,-5.626,1,0.0449,143.955,4,0.338,0
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,2018,20,"dance pop, pop",0.04,0.713,3.11E-06,9,0.294,-5.507,0,0.0594,121.993,4,0.354,0
7uzmGiiJyRfuViKKK3lVmR,Mine,Bazzi,2018,21,"dance pop, electropop, pop",0.0161,0.789,2.77E-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717,0
1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,2017,51,"modern rock, pop, rock",0.00671,0.822,0.134,0,0.147,-4.833,1,0.0438,167.997,4,0.288,1
4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB Featuring Drake,2018,23,rap,0.00104,0.581,5.86E-05,10,0.105,-7.495,1,0.27,140.022,4,0.595,0
6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,2018,24,pop,0.216,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499,0
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,Lil Baby & Drake,2018,25,rap,0.0355,0.346,0,5,0.108,-9.309,0,0.53,119.957,4,0.562,0
2jQiSYrwJehQAcuaaQrXnS,Friends,Marshmello & Anne-Marie,2018,26,pop,0.0114,0.609,4.76E-06,11,0.108,-6.361,0,0.0335,107.34,3,0.0911,0
7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,2018,27,"dance pop, electropop, etherpop, indie poptimism, pop",0.0604,0.751,0,0,0.0893,-3.539,1,0.0296,118.384,4,0.612,0
5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga Featuring Offset,2018,28,"hip hop, pop rap, southern hip hop, rap, trap",0.0236,0.559,0,0,0.101,-7.442,1,0.12,97.994,4,0.342,0
52okn5MNA47tk87PeZJLEL,Let You Down,NF,2018,29,"hip hop, pop rap, rap",0.312,0.714,0,5,0.179,-5.68,0,0.121,147.997,4,0.464,0
2DQ1ITjI0YoLFzuADN1ZBW,No Limit,Usher Featuring Young Thug,2016,90,"pop, hip hop, pop rap, rap",0.0117,0.771,0,1,0.0853,-3.791,1,0.244,175.957,4,0.405,1
2l8nEO0vsTRCRnGqQty6qx,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,2018,31,"emo rap, rap, dance pop, hip pop, pop, pop rap, queens hip hop, canadian hip hop, canadian trap",0.088,0.387,0,1,0.136,-9.127,1,0.412,125.978,4,0.376,0
42fw0rxRO2xbesF6mJfd4Y,Tequila,Dan + Shay,2018,32,"contemporary country, country, pop",0.0312,0.581,0,11,0.132,-5.731,1,0.0281,86.016,4,0.494,0
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Portugal. The Man,2017,45,"indie rock, modern alternative rock, modern rock, rock",0.0417,0.795,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,0.754,0
4wFjTWCunQFKtukqrNijEt,MotorSport,"Migos, Nicki Minaj & Cardi B",2018,34,"pop, pop rap, dance pop, rap",0.0305,0.518,0,2,0.325,-5.32,1,0.183,137.996,4,0.188,0
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,2018,35,"dance pop, electropop, pop",0.535,0.505,2.55E-06,9,0.104,-7.621,1,0.253,91.97,4,0.419,0
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds Of Summer,2018,36,"boy band, dance pop, electropop, pop, post-teen pop",0.0169,0.854,0,7,0.124,-5.114,0,0.463,120.274,4,0.152,0
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,2018,37,"modern rock, pop, rock",0.0362,0.655,0,10,0.117,-5.021,0,0.0311,134.945,4,0.556,0
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),Offset & Metro Boomin,2018,38,"hip hop, pop rap, southern hip hop, rap, trap",0.149,0.428,5.07E-05,9,0.114,-8.28,1,0.206,100.007,4,0.333,0
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,Post Malone,2018,39,"dfw rap, melodic rap, rap",0.0689,0.538,0,8,0.196,-5.408,0,0.0382,143.95,4,0.291,0
6huNf4dutXRjJyGn7f5BPS,Pray For Me,The Weeknd & Kendrick Lamar,2018,40,"canadian contemporary r&b, canadian pop, pop, conscious hip hop, hip hop, rap, west coast rap",0.0867,0.678,2.41E-05,2,0.112,-4.977,1,0.0886,100.626,4,0.196,0
4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,2018,41,"dance pop, pop, post-teen pop",0.0945,0.724,1.68E-06,6,0.12,-4.856,1,0.0486,102.061,4,0.508,0
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,2018,42,"rap, slap house",0.00513,0.73,0,8,0.124,-3.714,1,0.222,155.008,4,0.446,0
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos Featuring Drake,2018,43,rap,0.0876,0.633,2.60E-06,2,0.106,-5.145,1,0.184,145.914,4,0.395,0
43ZyHQITOjhciSUUNPVRHc,Gucci Gang,Lil Pump,2018,44,"emo rap, miami hip hop, rap, trap",0.239,0.523,0,5,0.117,-6.71,1,0.0597,119.889,4,0.699,0
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),G-Eazy & Halsey,2018,45,pop,0.0534,0.731,0,2,0.308,-6.343,1,0.0868,87.908,4,0.191,0
2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,Shawn Mendes,2018,46,"canadian pop, dance pop, pop, viral pop",0.0573,0.712,0,5,0.13,-7.321,1,0.066,140.025,4,0.487,0
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),Kendrick Lamar & SZA,2018,47,rap,0.0605,0.633,0.000194,8,0.0926,-4.946,1,0.0597,96.924,4,0.552,0
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,2018,48,"atl hip hop, pop rap, rap, trap",0.00263,0.816,0,2,0.159,-5.402,1,0.269,181.982,4,0.508,0
3VlbOrM6nYPprVvzBZllE5,Too Good At Goodbyes,Drake Featuring Rihanna,2016,29,"dance pop, pop, uk pop",0.64,0.372,0,5,0.169,-8.237,1,0.0432,91.873,4,0.476,0
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,2018,51,"atl hip hop, hip hop, pop rap, rap",0.117,0.463,0,5,0.354,-6.159,1,0.137,120.024,4,0.549,1
0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,2018,52,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.0165,0.412,0.0126,7,0.104,-8.074,1,0.123,154.983,4,0.423,1
1HXy5I3HTWq8OvxCn0z7G7,Heaven,Kane Brown,2018,53,"contemporary country, country road",0.263,0.556,0,9,0.105,-6.544,1,0.0306,80.009,4,0.521,1
10Igtw8bSDyyFs7KIsKngZ,Freaky Friday (feat. Chris Brown),Lil Dicky Featuring Chris Brown,2018,55,"pop rap, rap",0.147,0.599,0,8,0.109,-5.042,1,0.224,133.123,4,0.755,1
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,Rich The Kid,2018,57,"atl hip hop, hip hop, melodic rap, plugg, pop rap, rap, southern hip hop, trap",0.202,0.519,0,11,0.108,-6.531,1,0.143,94.981,4,0.158,1
0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,Maroon 5,2018,58,"afrofuturism, dance pop, electropop, pop, post-teen pop",0.0371,0.705,1.94E-05,3,0.0943,-5.279,0,0.0278,101.003,4,0.672,1
2Yl4OmDby9iitgNWZPwxkd,Be Careful,Cardi B,2018,59,"dance pop, pop, pop rap, rap",0.0256,0.568,0,6,0.0952,-8.23,0,0.411,152.279,4,0.535,1
33gwZOGJWEZ7dRWPqPxBEZ,Wolves (feat. Post Malone),Selena Gomez X Marshmello,2018,60,rap,0.0978,0.675,9.41E-06,2,0.351,-5.267,1,0.0867,160.048,4,0.325,1
0dIoGTQXDh1wVnhIiSyYEa,Bartier Cardi (feat. 21 Savage),Cardi B Featuring 21 Savage,2018,61,rap,0.00111,0.524,0.000678,1,0.383,-7.955,1,0.181,138.015,4,0.109,1
5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,2018,62,"dance pop, pop",0.0233,0.658,6.00E-05,1,0.237,-5.934,1,0.0558,145.031,4,0.268,1
0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","YG Featuring 2 Chainz, Big Sean & Nicki Minaj",2018,63,"pop, hip hop, pop rap, southern hip hop, gangster rap, rap, trap",0.00552,0.346,0,1,0.0881,-7.709,1,0.331,203.911,4,0.112,1
6wmAHw1szh5RCKSRjiXhPe,How Long,Charlie Puth,2018,65,"dance pop, pop, viral pop",0.211,0.561,3.49E-06,1,0.0383,-5.253,0,0.0778,109.974,4,0.811,1
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,2017,78,"pop, pop r&b",0.199,0.539,1.66E-05,1,0.165,-6.351,1,0.0421,136.949,4,0.394,1
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris & Dua Lipa,2018,68,"pop, dance pop",0.037,0.862,2.19E-05,9,0.0814,-3.24,0,0.11,123.994,4,0.592,1
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,2018,69,"modern rock, pop, rock",0.217,0.611,0,2,0.0812,-6.112,1,0.0409,100,4,0.22,1
6EGAfJaLUFzhS4zRBIEQ2J,You Make It Easy,Jason Aldean,2018,70,"contemporary country, country, country road",0.143,0.574,0,7,0.11,-5.305,1,0.0315,132.025,3,0.406,1
7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,2017,1,"pop, uk pop",0.581,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,0
1XRgIKC5TPwo7nWGyKqgG0,I Get the Bag (feat. Migos),Gucci Mane Featuring Migos,2017,93,"pop rap, rap, atl hip hop, trap",0.0232,0.633,0.000343,11,0.0993,-5.475,1,0.168,139.948,4,0.425,1
5WvAo7DNuPRmk4APhdPzi8,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",2018,73,"pop, hip hop, pop rap, southern hip hop, rap, trap",0.0733,0.76,0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,1
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),Miguel Featuring Travis Scott,2018,75,"dance pop, pop, r&b, urban contemporary, rap, slap house",0.173,0.506,0,6,0.0866,-10.532,1,0.0434,145.965,4,0.183,1
0OWZFobGSIW9GrSlQ9C5pc,Marry Me,Thomas Rhett,2018,76,"contemporary country, country, country road, modern country rock",0.0977,0.412,0,3,0.113,-8.633,1,0.029,85.028,4,0.474,1
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),"benny blanco, Halsey & Khalid",2018,77,"pop, electropop",0.555,0.68,0,6,0.116,-7.648,0,0.321,89.391,4,0.319,1
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,2018,78,"canadian contemporary r&b, canadian pop, pop",0.17,0.593,0,1,0.307,-4.954,1,0.0356,134.17,3,0.175,1
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock, Kendrick Lamar, Future & James Blake",2018,79,"hip hop, pop rap, southern hip hop, conscious hip hop, rap, trap",0.000813,0.705,0,1,0.128,-5.008,1,0.299,137.133,4,0.376,1
3V8UKqhEK5zBkBb6d6ub8i,Te Boté - Remix,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",2018,81,"latin, reggaeton, reggaeton flow, trap latino, latin hip hop",0.542,0.675,1.28E-05,11,0.0595,-3.445,0,0.214,96.507,4,0.442,1
4L9Ds4mpD3SuYoWwFUlv16,Simple,Florida Georgia Line,2018,82,"contemporary country, country, country pop, country road, modern country rock",0.0791,0.882,0,3,0.15,-3.717,1,0.0973,199.811,4,0.864,1
02kDW379Yfd5PzW5A6vuGt,Lemonade,N*E*R*D & Rihanna,2018,83,"hip hop, melodic rap, rap, trap",0.256,0.66,0,1,0.111,-6.153,0,0.079,140.04,4,0.471,1
5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic Featuring Alessia Cara & Khalid,2017,31,pop,0.569,0.574,0,5,0.19,-7.788,0,0.0479,100.023,4,0.357,0
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,A Great Big World & Christina Aguilera,2014,17,pop,0.857,0.147,2.89E-06,2,0.0913,-8.822,1,0.0355,141.284,3,0.0765,0
3qN5qMTKyEEmiTZD38BNTT,I'm Upset,Drake,2018,86,"canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.279,0.586,0,11,0.0836,-7.866,0,0.343,150.002,4,0.492,1
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,2018,88,"emo rap, miami hip hop",0.556,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711,1
2j5hsQvApottzvTn4pFJWF,What Lovers Do (feat. SZA),Maroon 5 Featuring SZA,2017,97,pop,0.0788,0.597,5.66E-06,5,0.1,-5.131,0,0.0611,110.001,4,0.419,1
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Lil Uzi Vert,2017,13,"melodic rap, philly rap, rap, trap",0.00264,0.75,0,11,0.109,-6.366,0,0.231,155.096,4,0.401,0
3sA7HKGzcKTVscdiTCrWpX,Outside Today,YoungBoy Never Broke Again,2018,91,"baton rouge rap, trap",0.139,0.666,0,11,0.105,-5.334,0,0.0694,134.068,4,0.0585,1
6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,2018,92,"dance pop, pop, pop r&b, pop rap, r&b, uk contemporary r&b, urban contemporary",0.225,0.61,0,11,0.107,-5.628,0,0.144,79.882,4,0.358,1
7AFASza1mXqntmGtbxXprO,changes,XXXTENTACION,2018,94,"emo rap, miami hip hop",0.883,0.308,0,11,0.0984,-10.068,1,0.029,64.934,4,0.52,1
0AS63m1wHv9n4VVRizK6Hc,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",2012,27,"canadian pop, dance pop, pop, viral pop",0.125,0.662,0,11,0.111,-4.952,0,0.0827,148.128,4,0.356,0
4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,Luke Combs,2018,96,"contemporary country, country",0.00585,0.781,0,6,0.191,-6.16,0,0.0311,144.075,4,0.527,1
1BuZAIO8WZpavWVbbq3Lci,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd & Juicy J,2018,97,"hip hop, pop rap, melodic rap, southern hip hop, rap, trap",0.0168,0.831,0,1,0.118,-4.75,0,0.15,173.948,4,0.584,1
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,2018,98,"dance pop, pop, uk pop",0.0403,0.544,0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,1
4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,J Balvin & Willy William Featuring Beyonce,2017,50,"latin, reggaeton, reggaeton colombiano, trap latino, francoton",0.0179,0.687,1.17E-05,11,0.128,-4.818,0,0.0584,104.959,4,0.308,1
0pqnGHJpmpxLKifKRmU6WP,Believer,Imagine Dragons,2017,9,"modern rock, pop, rock",0.0622,0.78,0,10,0.081,-4.374,0,0.128,124.949,4,0.666,0
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,Lil Nas X Featuring Billy Ray Cyrus,2019,1,"lgbtq+ hip hop, pop, country, country rock",0.0533,0.619,0,6,0.113,-5.56,1,0.102,136.041,4,0.639,0
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone & Swae Lee,2019,2,melodic rap,0.556,0.479,0,2,0.0703,-5.574,1,0.0466,89.911,4,0.913,0
7lQ8MOhq6IN2w8EYcFNSUk,Without Me,Halsey,2019,3,"detroit hip hop, hip hop, rap",0.00286,0.669,0,7,0.237,-2.827,1,0.0738,112.238,4,0.662,0
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,2019,4,"electropop, pop",0.328,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,4,0.562,0
7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,2019,5,"dfw rap, melodic rap, rap",0.136,0.539,1.78E-06,11,0.103,-7.359,0,0.208,99.96,4,0.388,0
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,2019,7,"dance pop, pop",0.592,0.317,0,1,0.0881,-10.732,0,0.334,140.048,4,0.327,0
161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Khalid,2019,8,"dance pop, pop",0.512,0.606,0,1,0.106,-4.754,0,0.0301,145.837,4,0.065,0
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,2018,42,"rap, slap house",0.00513,0.73,0,8,0.124,-3.714,1,0.222,155.008,4,0.446,0
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,2019,10,"boy band, dance pop, pop, post-teen pop",0.0427,0.734,0,1,0.106,-5.065,0,0.0588,137.958,4,0.952,0
1rqqCSm0Qe4I9rUvWncaom,High Hopes,Panic! At The Disco,2019,11,modern rock,0.193,0.904,0,5,0.064,-2.729,1,0.0618,82.014,4,0.681,0
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,2019,12,"dance pop, pop",0.229,0.653,0,1,0.101,-5.634,1,0.0658,106.966,4,0.412,0
3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Lizzo,2019,13,"dance pop, escape room, minnesota hip hop, pop, trap queen",0.11,0.624,0,4,0.123,-3.046,0,0.114,158.087,4,0.412,0
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),Sam Smith & Normani,2019,14,"pop, dance pop",0.45,0.52,1.97E-06,8,0.222,-7.513,1,0.0656,102.998,4,0.347,0
0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes & Camila Cabello,2019,15,"pop, dance pop",0.037,0.54,0,9,0.0945,-6.039,0,0.0287,116.947,4,0.75,0
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber,2019,16,pop,0.0912,0.675,0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842,0
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),"benny blanco, Halsey & Khalid",2018,77,"pop, electropop",0.555,0.68,0,6,0.116,-7.648,0,0.321,89.391,4,0.319,1
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),Meek Mill Featuring Drake,2019,18,"hip hop, rap",0.259,0.496,0,4,0.252,-6.365,0,0.0905,86.003,4,0.544,0
2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga & Bradley Cooper,2019,19,"dance pop, pop, hollywood",0.371,0.385,0,7,0.231,-6.362,1,0.0308,95.799,4,0.323,0
6zeeWid2sgw4lap2jV61PZ,Better,Khalid,2019,20,"pop, pop r&b",0.0765,0.552,0.334,0,0.104,-10.278,0,0.097,97.949,4,0.112,0
6XHVuErjQ4XNm6nDPVCxVX,No Guidance (feat. Drake),Chris Brown Featuring Drake,2019,21,rap,0.123,0.454,0,1,0.155,-6.756,0,0.153,92.928,4,0.136,0
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,2019,23,"dance pop, pop",0.0684,0.706,0,1,0.166,-4.719,1,0.0473,133.002,4,0.62,0
2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,2019,24,"north carolina hip hop, rap",0.0608,0.662,0,2,0.127,-6.482,0,0.426,75.445,4,0.844,0
2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,DJ Snake Featuring Bipolar Sunshine,2016,80,"conscious hip hop, hip hop, north carolina hip hop, rap",0.149,0.364,0,8,0.271,-11.713,1,0.276,123.984,4,0.463,1
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby & Gunna,2019,26,"rap, atl hip hop, trap",0.0852,0.662,0,1,0.534,-6.903,0,0.292,112.511,4,0.389,0
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,2019,27,"pop, uk pop",0.751,0.405,0,1,0.105,-5.679,1,0.0319,109.891,4,0.446,0
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,2019,28,"melodic rap, rap, trap",0.0204,0.642,0,7,0.0658,-6.257,0,0.287,179.974,4,0.226,0
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,2019,29,"canadian pop, dance pop, pop, viral pop",0.524,0.809,0,2,0.147,-4.198,1,0.0602,123.911,4,0.864,0
0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Post Malone Featuring Young Thug,2019,30,"melodic rap, rap",0.456,0.653,0,5,0.103,-3.875,1,0.081,150.068,4,0.163,0
0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),Kodak Black Featuring Travis Scott & Offset,2019,31,"hip hop, southern hip hop, rap, trap",0.0521,0.603,0,8,0.0924,-5.788,0,0.176,98.043,4,0.504,0
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,2018,13,"dfw rap, melodic rap, rap",0.331,0.578,0,10,0.135,-5.804,1,0.04,145.038,4,0.341,0
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds Of Summer,2018,36,"boy band, dance pop, electropop, pop, post-teen pop",0.0169,0.854,0,7,0.124,-5.114,0,0.463,120.274,4,0.152,0
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake Featuring Rick Ross,2019,34,"hip hop, rap",0.101,0.502,0,10,0.122,-4.045,0,0.046,100.541,4,0.101,0
3GJ4hzg4lrGwU51Y3VARbF,Speechless,Dan + Shay,2019,35,"contemporary country, country, pop",0.356,0.438,0,1,0.24,-5.968,1,0.0298,135.929,4,0.386,0
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,2019,36,"dance pop, pop",0.0421,0.554,0,5,0.106,-5.29,0,0.0917,169.999,4,0.335,0
0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B & Bruno Mars,2019,37,"pop, dance pop",0.0642,0.57,0,1,0.0832,-6.711,1,0.081,133.992,4,0.65,0
6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,Taylor Swift,2019,39,pop,0.00929,0.671,0,2,0.0637,-5.617,1,0.0553,85.026,4,0.714,0
1000nHvUdawXuUHgBod4Wv,Panini,Lil Nas X,2019,40,"lgbtq+ hip hop, pop",0.342,0.594,0,5,0.123,-6.146,0,0.0752,153.848,4,0.475,0
3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,A Boogie Wit da Hoodie,2019,41,"melodic rap, rap, trap",0.407,0.587,0,3,0.148,-5.075,0,0.0413,96.057,4,0.536,0
2t8yVaLvJ0RenpXUIAC52d,a lot,21 Savage,2019,42,"atl hip hop, hip hop, rap, trap",0.0395,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274,0
116H0KvKr2Zl4RPuVBruDO,MIA (feat. Drake),Bad Bunny Featuring Drake,2019,44,"latin, reggaeton, trap latino, canadian hip hop, canadian pop, hip hop, rap, toronto rap",0.0141,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.062,4,0.158,0
